Conta;Classificação;Tipo;Nome da conta contábil;Saldo anterior;Débito;Crédito;Saldo atual
789;01.01.007.001.000569121;;Dom4161;0,00;3.174,82;3.174,82;0,00
789;01.01.007.001.000650079;;Dom4165;10.855,22;0,00;0,00;10.855,22
789;01.01.007.001.000650070;;Dom4169;1.053,99;0,00;0,00;1.053,99
789;01.01.007.001.000650067;;Dom4170;0,00;2.548,39;2.548,39;0,00
789;01.01.007.001.000805343;;Dom4171;0,00;181.464,75;181.464,75;0,00
789;01.01.007.001.000805357;;Dom4173;0,00;11.532,25;0,00;11.532,25
789;01.01.007.001.000650072;;Dom4178;0,00;58.066,48;58.066,48;0,00
789;01.01.007.001.000572193;;Dom4184;0,00;1.866,70;1.866,70;0,00
789;01.01.007.001.000805342;;Dom4186;0,00;4.806,46;10,00;4.796,46
789;01.01.007.001.000805317;;Dom4192;0,00;5.235,33;0,00;5.235,33
789;01.01.007.001.000650074;;Dom4196;0,00;13.448,50;13.448,50;0,00
789;01.01.007.001.000805854;;Dom4199;0,00;353.053,35;353.053,35;0,00
789;01.01.007.001.000650068;;Dom4203;0,00;3.085,08;3.085,08;0,00
789;01.01.007.001.000791153;;Dom4204;0,00;15.231,86;15.231,86;0,00
789;01.01.007.001.000805361;;Dom4206;0,00;451.383,72;451.383,72;0,00
789;01.01.007.001.000805351;;Dom4217;0,00;246.695,72;246.695,72;0,00
789;01.01.007.001.000805356;;Dom4223;0,00;247.151,43;247.151,43;0,00
789;01.01.007.001.000569119;;Dom4226;0,00;1.333,30;1.333,30;0,00
789;01.01.007.001.000791150;;Dom4229;0,00;28.457,03;28.457,03;0,00
789;01.01.007.001.000650075;;Dom4230;0,00;9.584,69;9.584,69;0,00
789;01.01.007.001.000791456;;Dom4231;0,00;22.478,78;22.478,78;0,00
789;01.01.007.001.000805345;;Dom4240;0,00;165.647,40;165.647,40;0,00
789;01.01.007.001.000805367;;Dom4255;0,00;272.957,52;272.957,52;0,00
789;01.01.007.001.000805341;;Dom4256;0,00;16.190,24;0,00;16.190,24
789;01.01.007.001.000791148;;Dom4267;0,00;22.407,73;22.407,73;0,00
789;01.01.007.001.000650084;;Dom4272;0,00;2.168,91;2.168,91;0,00
789;01.01.007.001.000805358;;Dom4274;0,00;196.858,53;196.858,53;0,00
789;01.01.007.001.000805344;;Dom4277;0,00;296.006,87;296.006,87;0,00
789;01.01.007.001.000805355;;Dom4282;0,00;6.768,69;0,00;6.768,69
789;01.01.007.001.000650064;;Dom4297;0,00;17.206,95;17.206,95;0,00
789;01.01.007.001.000805322;;Dom4313;0,00;155.353,24;155.353,24;0,00
789;01.01.007.001.000791155;;Dom4321;87.108,21;0,00;0,00;87.108,21
789;01.01.007.001.000805332;;Dom4323;0,00;366.502,08;366.502,08;0,00
789;01.01.007.001.000805362;;Dom4326;0,00;104.111,40;104.111,40;0,00
789;01.01.007.001.000650073;;Dom4328;0,00;15.706,80;15.706,80;0,00
789;01.01.007.001.000805349;;Dom4330;0,00;16.227,50;0,00;16.227,50
789;01.01.007.001.000805326;;Dom4345;0,00;11.944,92;0,00;11.944,92
789;01.01.007.001.000854050;;Dom4347;0,00;111.687,54;111.687,54;0,00
789;01.01.007.001.000650063;;Dom4352;0,00;985,43;985,43;0,00
789;01.01.007.001.000805320;;Dom4353;0,00;66.670,33;66.670,33;0,00
789;01.01.007.001.000805327;;Dom4356;0,00;252.247,98;252.247,98;0,00
789;01.01.007.001.000861490;;Dom4359;0,00;1.847,07;0,00;1.847,07
789;01.01.007.001.000805363;;Dom4362;0,00;196.953,73;196.953,73;0,00
789;01.01.007.001.000805364;;Dom4369;0,00;195.341,66;195.341,66;0,00
789;01.01.007.001.000805353;;Dom4370;0,00;583.212,22;583.212,22;0,00
789;01.01.007.001.000805321;;Dom4374;0,00;56.304,97;56.304,97;0,00
789;01.01.007.001.000805318;;Dom4377;0,00;11.583,95;451,28;11.132,67
789;01.01.007.001.000854051;;Dom4385;0,00;100.071,78;100.071,78;0,00
789;01.01.007.001.000650077;;Dom4400;0,00;1.640,79;1.640,79;0,00
789;01.01.007.001.000805347;;Dom4415;0,00;582.094,04;582.094,04;0,00
789;01.01.007.001.000805331;;Dom4416;0,00;549.110,02;549.110,02;0,00
789;01.01.007.001.000805328;;Dom4447;0,00;183.270,78;183.270,78;0,00
789;01.01.007.001.000854047;;Dom4456;0,00;121.528,35;121.528,35;0,00
789;01.01.007.001.000866972;;Dom4459;0,00;403.797,30;403.797,30;0,00
789;01.01.007.001.000805319;;Dom4467;0,00;69.241,72;69.241,72;0,00
789;01.01.007.001.000805334;;Dom4498;0,00;25.182,52;0,00;25.182,52
789;01.01.007.001.000805348;;Dom4590;0,00;157.170,00;157.170,00;0,00
789;01.01.007.001.000650078;;Dom4621;0,00;28.834,24;28.834,24;0,00
789;01.01.007.001.000805366;;Dom4622;0,00;1.066.768,37;1.066.768,37;0,00
789;01.01.007.001.000805330;;Dom4623;0,00;1.067.198,24;1.067.198,24;0,00
789;01.01.007.001.000805323;;Dom4716;0,00;1.067.354,10;1.067.354,10;0,00
785;01.01.008;T;ESTOQUES;15.074.869,16;15.264.099,87;20.319.981,40;10.018.987,63
54;01.01.008.001;T;ESTOQUES DE MERCADORIAS;15.074.869,16;15.264.099,87;20.319.981,40;10.018.987,63
55;01.01.008.001.004;C;Estoque de Mercadoria Para Revenda;15.074.869,16;15.264.099,87;20.319.981,40;10.018.987,63
3281;01.01.008.001.004.001;;Estoque de Mercadoria Para Revenda;15.074.869,16;15.264.099,87;20.319.981,40;10.018.987,63
68;01.01.009;T;DESPESAS DO EXERCÍCIO SEGUINTE PAGAS ANTECIPADAMENTE;38.350,34;0,00;6.446,66;31.903,68
69;01.01.009.001;T;DESPESAS DO EXERCÍCIO SEGUINTE PAGAS ANTECIPADAMENTE;38.350,34;0,00;6.446,66;31.903,68
71;01.01.009.001.002;;Outros Custos e Despesas Pagas Antecipadamente;13.911,37;0,00;3.111,20;10.800,17
70;01.01.009.001.001;;Prêmios de Seguros a Apropriar;24.438,97;0,00;3.335,46;21.103,51
78;01.02;T;NÃO CIRCULANTE;1.172.846,48;7.600,00;13.426,61;1.167.019,87
79;01.02.001;T;ATIVO REALIZÁVEL A LONGO PRAZO;64.234,01;0,00;0,00;64.234,01
91;01.02.001.002;T;COTAS DE CAPITAL;64.234,01;0,00;0,00;64.234,01
847;01.02.001.002.005;C;Cotas de Capital Unicred S/A;64.234,01;0,00;0,00;64.234,01
1408;01.02.001.002.005.001;;Cotas de Capital Unicred S/A;64.234,01;0,00;0,00;64.234,01
96;01.02.003;T;IMOBILIZADO;1.108.612,47;7.600,00;13.426,61;1.102.785,86
97;01.02.003.001;T;BENS E DIREITOS EM USO;1.594.644,87;7.600,00;0,00;1.602.244,87
104;01.02.003.001.007;;Aparelhos Telefônicos;47.208,00;0,00;0,00;47.208,00
107;01.02.003.001.010;;Benfeitorias em imóveis de terceiros;164.429,36;0,00;0,00;164.429,36
103;01.02.003.001.006;;Computadores e periféricos;485.502,30;0,00;0,00;485.502,30
106;01.02.003.001.009;;Instalações Diversas;39.099,00;0,00;0,00;39.099,00
98;01.02.003.001.001;;Máquinas e Equipamentos;444.432,67;7.600,00;0,00;452.032,67
99;01.02.003.001.002;;Móveis e Utensílios;413.973,54;0,00;0,00;413.973,54
115;01.02.003.005;T;(-) DEPRECIAÇÃO ACUMULADA;-486.032,40;0,00;13.426,61;-499.459,01
2697;01.02.003.005.011;;(-) Aparelhos Telefônicos;-16.015,74;0,00;393,41;-16.409,15
2696;01.02.003.005.010;;(-) Benfeitorias em Imóveis de Terceiros;-23.908,52;0,00;548,09;-24.456,61
121;01.02.003.005.006;;(-) Computadores Periféricos;-203.342,87;0,00;5.057,77;-208.400,64
2698;01.02.003.005.012;;(-) Instalações Diversas;-10.424,97;0,00;325,82;-10.750,79
116;01.02.003.005.001;;(-) Máquinas e equipamentos;-89.512,57;0,00;3.651,74;-93.164,31
117;01.02.003.005.002;;(-) Móveis e Utensílios;-142.827,73;0,00;3.449,78;-146.277,51
144;02;T;PASSIVO;56.668.723,69;38.143.850,81;41.141.905,36;59.666.778,24
145;02.01;T;CIRCULANTE;35.297.183,62;38.143.850,81;40.627.534,96;37.780.867,77
158;02.01.001;T;OBRIGAÇÕES TRABALHISTAS;481.302,69;255.761,36;268.986,06;494.527,39
159;02.01.001.001;T;FOLHA DE PAGAMENTO DE EMPREGADOS;96.577,54;96.577,54;93.746,65;93.746,65
160;02.01.001.001.001;;Salários a pagar;96.577,54;96.577,54;93.746,65;93.746,65
166;02.01.001.002;T;FOLHA DE PAGAMENTO DE AUTÔNOMOS;0,00;9.158,82;9.158,82;0,00
167;02.01.001.002.001;;Rendimentos Autônomos a Pagar;0,00;9.158,82;9.158,82;0,00
168;02.01.001.003;T;FOLHA DE PAGAMENTO DE DIRIGENTES;26.114,35;26.114,35;30.015,29;30.015,29
169;02.01.001.003.001;;Pro-labore a pagar;26.114,35;26.114,35;30.015,29;30.015,29
170;02.01.001.004;T;ENCARGOS SOCIAIS A RECOLHER;82.335,61;123.903,23;106.933,71;65.366,09
172;02.01.001.004.003;;FGTS a Recolher;9.048,25;9.048,25;9.033,60;9.033,60
171;02.01.001.004.001;;INSS a Recolher;73.287,36;114.854,98;97.900,11;56.332,49
175;02.01.001.005;T;PROVISÕES DA FOLHA DE PAGAMENTO;276.275,19;7,42;29.131,59;305.399,36
176;02.01.001.005.001;;Provisão de 13º salário;61.965,33;2,34;9.452,33;71.415,32
177;02.01.001.005.002;;Provisão de férias;142.987,05;3,16;12.158,73;155.142,62
178;02.01.001.005.003;;Provisão FGTS 13º Salário;4.957,21;0,18;756,19;5.713,22
179;02.01.001.005.004;;Provisão FGTS Férias;11.438,81;0,25;972,68;12.411,24
180;02.01.001.005.005;;Provisão INSS 13º Salário;16.606,77;0,67;2.533,20;19.139,30
181;02.01.001.005.006;;Provisão INSS Férias;38.320,02;0,82;3.258,46;41.577,66
146;02.01.002;T;FORNECEDORES;2.933.183,94;12.045.393,47;14.013.754,42;4.901.544,89
147;02.01.002.001;T;FORNECEDORES NACIONAIS;598.585,34;1.795.678,31;2.154.191,81;957.098,84
148;02.01.002.001.000796924;;27.724.385 Elisangela Januario Alves;0,00;0,00;100,00;100,00
148;02.01.002.001.000870399;;42.222.210 Emerson Vilmo Nicacio;0,00;400,00;400,00;0,00
148;02.01.002.001.000132397;;53.200.948 Juliana Bazzo;0,00;300,00;300,00;0,00
148;02.01.002.001.000791106;;54.063.671 Rafael Luchi Luz;6.162,90;4.771,26;0,00;1.391,64
148;02.01.002.001.000486039;;54.857.234 Libania Valoto Negrao;0,00;22.600,00;22.600,00;0,00
148;02.01.002.001.000566697;;Adeilton Da Silva Paiva 07876995438;0,00;27.824,16;27.824,16;0,00
148;02.01.002.001.000802477;;Alameda Engenharia Ambiental Ltda;0,00;1.200,00;1.200,00;0,00
148;02.01.002.001.000566085;;Alberto Luiz Rosa;500,00;0,00;0,00;500,00
148;02.01.002.001.000129789;;Alix Tecnologia Corporativa Ltda;0,00;1.150,69;1.150,69;0,00
148;02.01.002.001.000003161;;Ambiental Transportes Rodoviarios Ltda;282.939,69;639.368,50;754.317,15;397.888,34
148;02.01.002.001.000121500;;Andrea Belotto Pacheco Ltda;0,00;264,00;264,00;0,00
148;02.01.002.001.000857701;;Annas Cafe + Panificadora Ltda;0,00;758,75;1.517,50;758,75
148;02.01.002.001.000871310;;Arco Administradora Ltda;0,00;1.390,50;1.390,50;0,00
148;02.01.002.001.000129770;;Asap Departamentos Ltda;0,00;38.271,44;38.271,44;0,00
148;02.01.002.001.000316939;;Atlantica Hotels International Brasil Ltda;0,00;1.345,77;1.345,77;0,00
148;02.01.002.001.000252584;;Atrio Hoteis S.a.;0,00;795,60;795,60;0,00
148;02.01.002.001.000566090;;Berden Ltda;0,00;23.445,69;28.517,89;5.072,20
148;02.01.002.001.000413345;;Bicci E Grechi Ltda;0,00;456,00;456,00;0,00
148;02.01.002.001.000004132;;C A Pratomil Restaurantes Empresariais Ltda;5.757,80;5.757,80;5.720,00;5.720,00
148;02.01.002.001.000870394;;Carlos Augusto De Souza 08854206911;0,00;0,00;2.150,00;2.150,00
148;02.01.002.001.000129792;;Carlos Da Cruz - Servicos Regulatorios De Produtos E Logistica Ltda;0,00;2.100,00;2.100,00;0,00
148;02.01.002.001.000803810;;Carmona Multimarcas Artigos Eletronicos Ltda;0,00;29,22;29,22;0,00
148;02.01.002.001.000004054;;Casa Santa Luzia Importadora Ltda;0,00;0,00;34,38;34,38
148;02.01.002.001.000249725;;Centro Logistico Integrado Fastcargo Ltda;0,00;6.005,91;6.005,91;0,00
148;02.01.002.001.000132136;;Charlene Da Silva Teixeira 00793834082;0,00;3.830,00;3.830,00;0,00
148;02.01.002.001.000491866;;Clinica Medica Prevencao Sociedade Empresaria Ltda;0,00;2.257,30;2.257,30;0,00
148;02.01.002.001.000129775;;Combact Controle De Pragas Ltda;0,00;499,00;499,00;0,00
148;02.01.002.001.000125013;;Conexao Maritima - Servicos Logisticos S.a.;391,75;799,02;1.252,63;845,36
148;02.01.002.001.000132233;;Conexos S/a;7.890,59;30.187,74;30.187,74;7.890,59
148;02.01.002.001.000129777;;Costa Goncalves Estacionamento E Producao De Eventos Ltda;0,00;1.460,00;1.460,00;0,00
148;02.01.002.001.000870397;;Db1 Global Software Ltda.;0,00;0,00;77.793,45;77.793,45
148;02.01.002.001.000870400;;Dismatech Acabamentos Ltda;0,00;34.400,00;34.400,00;0,00
148;02.01.002.001.000430338;;Diwal Servicos Comerciais Ltda;1.946,87;973,50;0,00;973,37
148;02.01.002.001.000185790;;Docsaas Tecnologia Ltda;20.370,00;23.633,95;3.263,95;0,00
148;02.01.002.001.000129791;;Dp Servicos Administrativos Ltda;3.295,00;9.345,00;15.460,00;9.410,00
148;02.01.002.001.000003978;;Econet Editora Empresarial Ltda;0,00;264,97;264,97;0,00
148;02.01.002.001.000002596;;Elo Solucoes Logisticas Integradas Ltda;0,00;1.701,83;1.701,83;0,00
148;02.01.002.001.000004168;;Embalasul Embalagens Ltda;39.510,00;19.755,00;0,00;19.755,00
148;02.01.002.001.000129788;;Es Brasil Logistica Ltda;3.275,22;10.130,54;6.855,32;0,00
148;02.01.002.001.000129794;;Farhat Servicos, Locacoes, Intermediacao E Comercio Ltda;0,00;120.000,00;120.000,00;0,00
148;02.01.002.001.000003992;;Flexoarte Etiquetas E Rotulos Ltda;0,00;3.372,20;3.372,20;0,00
148;02.01.002.001.000129796;;Fogaca Advogados Associados;0,00;8.000,00;8.000,00;0,00
148;02.01.002.001.000803808;;Fortline Industria E Comercio De Moveis Ltda;0,00;5.580,71;5.580,71;0,00
148;02.01.002.001.000185359;;Fundacao Getulio Vargas;0,00;1.194,93;1.194,93;0,00
148;02.01.002.001.000129712;;Gett Solucoes Em Sistemas Para Comercio Exterior Ltda.;0,00;1.548,13;3.048,13;1.500,00
148;02.01.002.001.000802479;;Gold Plus Merchandising Ltda;0,00;1.133,33;1.133,33;0,00
148;02.01.002.001.000061389;;Google Cloud Brasil Computacao E Servicos De Dados Ltda.;0,00;3.079,88;3.079,88;0,00
148;02.01.002.001.000566688;;Helhas Ltda;0,00;17.020,00;17.020,00;0,00
148;02.01.002.001.000003974;;Hippo Supermercados Ltda;3.343,24;4.140,57;4.530,46;3.733,13
148;02.01.002.001.000002589;;Hoffmann Suprimentos Corporativos Ltda;1.243,32;73,61;1.316,89;2.486,60
148;02.01.002.001.000647200;;Hotel Phenicia Ltda;14,00;14,00;0,00;0,00
148;02.01.002.001.000566059;;Hotelaria Brasil Ltda;15,00;15,00;0,00;0,00
148;02.01.002.001.000317690;;How Angle Gestao De Marcas E Produtos Ltda;0,00;10.295,11;10.295,11;0,00
148;02.01.002.001.000129771;;Instituto Nimbus De Tecnologia Social;0,00;450,00;450,00;0,00
148;02.01.002.001.000129782;;Intercorp Provedor De Internet Ltda;0,00;1.300,00;1.300,00;0,00
148;02.01.002.001.000133157;;Itapoa Terminais Portuarios S/a;0,00;769,36;769,36;0,00
148;02.01.002.001.000807657;;Joao Carlos Cardoso Ferreira 94562482915;0,00;150,00;150,00;0,00
148;02.01.002.001.000191087;;Jose Luiz Ribeiro Transportes - Eireli;1.618,85;3.051,95;1.433,10;0,00
148;02.01.002.001.000802480;;Jp Manutencao E Gestao De Obras Ltda;0,00;14.115,00;19.505,00;5.390,00
148;02.01.002.001.000129783;;Karin Moreira Cabral Saqueti Ltda;0,00;0,00;30.000,00;30.000,00
148;02.01.002.001.000129776;;Linea Servicos Logisticos Ltda;2.280,86;6.868,82;4.587,96;0,00
148;02.01.002.001.000129769;;Logcomex Ltda.;0,00;1.878,28;1.878,28;0,00
148;02.01.002.001.000003061;;Lr Logistics Solutions Sociedade Unipessoal Limitada;0,00;46.081,60;46.081,60;0,00
148;02.01.002.001.000122836;;Lucelia Trindade;0,00;205,00;205,00;0,00
148;02.01.002.001.000566086;;M.molt Ltda;0,00;27.043,27;36.807,97;9.764,70
148;02.01.002.001.000004018;;Made Embalagens Ltda;12.930,00;12.930,00;17.895,00;17.895,00
148;02.01.002.001.000647199;;Marcio C. Becker;21.546,00;2.394,00;0,00;19.152,00
148;02.01.002.001.000802481;;Mas E Mares Merchandising Ltda;0,00;1.037,50;1.037,50;0,00
148;02.01.002.001.000004042;;Mec Coffee Service Ltda;0,00;1.350,00;1.350,00;0,00
148;02.01.002.001.000129879;;Menezes Niebuhr Sociedade De Advogados;0,00;18.770,00;18.770,00;0,00
148;02.01.002.001.000646746;;Merchandising Clear Ltda;0,00;2.200,00;2.200,00;0,00
148;02.01.002.001.000803809;;Mfn Hotelaria E Servicos Ltda - Rhind;0,00;962,65;962,65;0,00
148;02.01.002.001.000129780;;Mgk Assessoria Sociedade Simples Limitada;0,00;523,00;523,00;0,00
148;02.01.002.001.000183768;;Minimal Club Ltda;480,60;480,60;0,00;0,00
148;02.01.002.001.000869772;;Multilog Brasil S.a.;1.130,10;7.144,62;8.686,34;2.671,82
148;02.01.002.001.000129785;;Multilog S/a;4.556,14;7.180,89;5.368,59;2.743,84
148;02.01.002.001.000119487;;Nexxera Mercantil Servicos Sa;0,00;279,60;279,60;0,00
148;02.01.002.001.000129790;;Orcali Servicos De Limpeza Ltda;2.821,69;2.821,69;2.821,69;2.821,69
148;02.01.002.001.000131838;;Orsesp Organizacao De Servicos Especializados Ltda;3.243,21;3.243,21;3.243,21;3.243,21
148;02.01.002.001.000129779;;P M Despachos Aduaneiros E Representacoes Ltda;1.313,90;8.681,12;18.347,66;10.980,44
148;02.01.002.001.000000674;;Papersul Materiais De Escritorio E Limpeza Ltda;979,60;979,60;2.016,36;2.016,36
148;02.01.002.001.000798672;;Pietra Madureira Tonin;0,00;520,00;520,00;0,00
148;02.01.002.001.000004246;;Poly Terminais Portuarios Sa;51.387,70;225.278,07;237.022,37;63.132,00
148;02.01.002.001.000857703;;Pontual Festas Centro Ltda;0,00;0,00;96,85;96,85
148;02.01.002.001.000129716;;Portonave S/a - Terminais Portuarios De Navegantes;13.902,54;34.441,78;22.141,57;1.602,33
148;02.01.002.001.000576131;;Posto Avenida Ltda;81,14;81,14;0,00;0,00
148;02.01.002.001.000004046;;Primetech Empilhadeiras Ltda;0,00;7.600,00;7.600,00;0,00
148;02.01.002.001.000000158;;Pronta Servicos Contabeis S/s;0,00;14.506,10;14.506,10;0,00
148;02.01.002.001.000129773;;Quadra E Weber Ltda;568,00;1.187,08;619,08;0,00
148;02.01.002.001.000192208;;Qualita Transportes Ltda;10.753,76;10.753,76;13.587,27;13.587,27
148;02.01.002.001.000129772;;Quality Logistica Multimodal E Comercio Exterior Ltda;8.100,00;32.400,00;50.550,00;26.250,00
148;02.01.002.001.000003162;;Recrie Transportes E Logistica Ltda;19.808,09;26.852,20;47.803,60;40.759,49
148;02.01.002.001.000566087;;Rica Ltda;0,00;34.238,44;53.388,14;19.149,70
148;02.01.002.001.000319878;;Rober Paulo Basegio;0,00;32.281,38;32.281,38;0,00
148;02.01.002.001.000803807;;S.m Guimaraes Distribuidora Importadora E Exportadora Ltda;0,00;253,00;253,00;0,00
148;02.01.002.001.000321370;;Smmota Consultoria Em Tecnologia Da Informacao Ltda;17.500,00;17.500,00;18.033,00;18.033,00
148;02.01.002.001.000460669;;Sociedade De Ensino Superior Estacio De Sa Ltda;0,00;632,46;632,46;0,00
148;02.01.002.001.000061392;;Solides Tecnologia S/a;0,00;315,05;315,05;0,00
148;02.01.002.001.000003164;;Taff Brasil Transportes Ltda;10.878,75;28.896,53;39.955,31;21.937,53
148;02.01.002.001.000857699;;Tapecaria E Vidracaria Temperados Capital Ltda Me;0,00;11.375,00;22.750,00;11.375,00
148;02.01.002.001.000004040;;Teckplast Comercio De Embalagens Ltda;0,00;0,00;42.643,61;42.643,61
148;02.01.002.001.000862131;;The Wine Pub Franqueadora E Comercio Atacadista Ltda;0,00;0,00;1.000,00;1.000,00
148;02.01.002.001.000857702;;Tj Embalagens Ltda;0,00;0,00;129,38;129,38
148;02.01.002.001.000320217;;Tkl Informatica E Tecnologia Ltda;0,00;139,99;139,99;0,00
148;02.01.002.001.000004087;;Unigraf Comunicacao Visual Ltda;15.890,92;15.890,92;36.458,72;36.458,72
148;02.01.002.001.000003993;;Unigraf Editora E Grafica Ltda;11.468,11;12.128,04;4.137,02;3.477,09
148;02.01.002.001.000250706;;Vera Lucia Soldera Dias;0,00;11.550,00;11.550,00;0,00
148;02.01.002.001.000129778;;Winelab Laboratorio De Analises Ltda;3.465,00;11.025,00;15.120,00;7.560,00
148;02.01.002.001.000249172;;Wk Administradora Hoteleira Ltda;5.225,00;0,00;0,00;5.225,00
768;02.01.002.003;T;FORNECEDORES INTERNACIONAIS;2.334.598,60;10.249.715,16;11.859.562,61;3.944.446,05
769;02.01.002.003.000560973;; Gruppo Alimentare Mediterraneo Milo S.r.l;0,00;152.797,77;152.797,77;0,00
769;02.01.002.003.000559862;;Agro.vi.m S.a.;0,00;331.249,27;331.249,27;0,00
769;02.01.002.003.000428075;;Alb-gold Teigwaren Gmbh;0,00;77.296,48;77.296,48;0,00
769;02.01.002.003.000053348;;Alce Nero Spa;0,00;72.295,90;72.295,90;0,00
769;02.01.002.003.000185054;;Arcor S.a.i.c.;0,00;131.046,38;131.046,38;0,00
769;02.01.002.003.000004050;;Asolo Dolce S.p.a.;0,00;191.545,02;191.545,02;0,00
769;02.01.002.003.000803815;;At Source Handmade Foods (pty) Ltd;0,00;46.326,82;46.326,82;0,00
769;02.01.002.003.000004073;;Bacalhôa, Comercial E Marketing S.a;0,00;214.527,59;214.527,59;0,00
769;02.01.002.003.000011531;;Banketbakkerij Merba Bv;0,00;93.888,34;93.888,34;0,00
769;02.01.002.003.000011528;;Baronie;0,00;87.945,58;87.945,58;0,00
769;02.01.002.003.000255884;;Bergner Europe S.l;0,00;161.422,29;161.422,29;0,00
769;02.01.002.003.000184213;;Bodegas Carrau;0,00;331.143,48;331.143,48;0,00
769;02.01.002.003.000560432;;Casalasco Societa Agricola S.p.a;0,00;91.486,78;91.486,78;0,00
769;02.01.002.003.000193279;;Castel Frere;0,00;0,00;143.402,31;143.402,31
769;02.01.002.003.000647198;;Cbmf Latam S.l.;441.864,58;320.755,17;0,00;121.109,41
769;02.01.002.003.000255473;;Cdc Wines Spa;98.727,38;98.727,38;0,00;0,00
769;02.01.002.003.000004169;;Cepas Argentinas Sa;95.986,06;0,00;0,00;95.986,06
769;02.01.002.003.000803814;;Comercializadora Y Distribuidora De Productos Santiago Food;0,00;1.671.176,70;1.671.176,70;0,00
769;02.01.002.003.000809673;;Embotelladora Y Comercializadora Aguas Santa Amalia S.a.;0,00;55.238,08;55.238,08;0,00
769;02.01.002.003.000256930;;Establecimiento Humberto Canale S.a;80.701,91;0,00;0,00;80.701,91
769;02.01.002.003.000807929;;Euroaliment P.a.c S.l.u;0,00;147.478,80;147.478,80;0,00
769;02.01.002.003.000184215;;Galowin Sociedad Anonima;0,00;3.132.748,01;3.132.748,01;0,00
769;02.01.002.003.000803831;;Golden Harvest Sa;0,00;288.246,79;288.246,79;0,00
769;02.01.002.003.000559966;;Granja Pocha S.a.;0,00;69.087,49;69.087,49;0,00
769;02.01.002.003.000004141;;Grupo Penaflor S.a.;290.195,80;377.444,03;377.444,03;290.195,80
769;02.01.002.003.000011541;;Hosta Italia S.r. L.;0,00;0,00;103.970,69;103.970,69
769;02.01.002.003.000004149;;Intercomm Foods;0,00;0,00;139.071,29;139.071,29
769;02.01.002.003.000062083;;Kb International Trading Corp.;0,00;136.118,22;136.118,22;0,00
769;02.01.002.003.000049231;;La Campofilone;0,00;85.651,06;85.651,06;0,00
769;02.01.002.003.000427569;;Latinfina S.a;98.143,69;0,00;0,00;98.143,69
769;02.01.002.003.000803824;;Licencias S. A;0,00;139.681,53;139.681,53;0,00
769;02.01.002.003.000004171;;Maison Ginestet;0,00;234.153,75;234.153,75;0,00
769;02.01.002.003.000140373;;Mccormick De Colombia S.a.s;0,00;102.141,93;102.141,93;0,00
769;02.01.002.003.000128508;;Mieszko S.a.;0,00;0,00;271.951,34;271.951,34
769;02.01.002.003.000564125;;Millan Sa;139.971,16;139.971,16;0,00;0,00
769;02.01.002.003.000003977;;Montes S.a.;0,00;0,00;378.460,55;378.460,55
769;02.01.002.003.000004084;;Mutlu;0,00;200.117,98;200.117,98;0,00
769;02.01.002.003.000011529;;Pastificio Antonio Pallante Srl;0,00;0,00;148.708,64;148.708,64
769;02.01.002.003.000427568;;Pastificio Di Martino Gaetano & F.lli S.p.a;0,00;203.394,43;203.394,43;0,00
769;02.01.002.003.000024328;;Pmc Food R.r.l.;0,00;156.382,38;156.382,38;0,00
769;02.01.002.003.000049228;;Riso Scotti Spa;0,00;49.946,69;49.946,69;0,00
769;02.01.002.003.000132350;;Sarl Roger Vidal;0,00;33.110,30;33.110,30;0,00
769;02.01.002.003.000256388;;Sem Des Sourees De Soultzmatt;0,00;120.032,72;120.032,72;0,00
769;02.01.002.003.000193280;;Trentham Estate;0,00;121.001,23;121.001,23;0,00
769;02.01.002.003.000049225;;Typhoo Tea Limited;0,00;40.028,37;40.028,37;0,00
769;02.01.002.003.000573434;;Uvas Del Valle S.a.;58.391,90;58.391,90;0,00;0,00
769;02.01.002.003.000064491;;Vilux Sn Sarl.;0,00;127.965,36;127.965,36;0,00
769;02.01.002.003.000004225;;Viña Luis Felipe Edwards Limitada;329.770,32;0,00;721.669,71;1.051.440,03
769;02.01.002.003.000003976;;Vina Luis Felipe Edwards Ltda.;0,00;0,00;258.444,93;258.444,93
769;02.01.002.003.000011532;;Vina San Esteban S.a.;205.134,01;0,00;62.013,60;267.147,61
769;02.01.002.003.000004150;;Vinos Santa Ema S.a;132.717,24;0,00;0,00;132.717,24
769;02.01.002.003.000000514;;Vitivinicola Perez Cruz Limitada;362.994,55;0,00;0,00;362.994,55
769;02.01.002.003.000004202;;Xiamen Panpan Foodstuff Investment Co Ltd;0,00;157.752,00;157.752,00;0,00
182;02.01.003;T;OBRIGAÇÕES TRIBUTÁRIAS;4.892.543,23;5.935.102,10;6.894.170,57;5.851.611,70
183;02.01.003.001;T;IMPOSTOS RETIDOS A RECOLHER;50.047,75;41.151,38;25.256,17;34.152,54
617;02.01.003.001.006;;CSRF Retido a Recolher;2.424,60;2.424,61;8.861,03;8.861,02
2707;02.01.003.001.007;;INSS Retido a Recolher;643,31;643,31;643,31;643,31
184;02.01.003.001.001;;IRRF Pessoa Física a Recolher;46.068,39;37.172,01;12.369,12;21.265,50
185;02.01.003.001.002;;IRRF Pessoa Jurídica a Recolher;745,69;745,69;2.821,95;2.821,95
186;02.01.003.001.003;;ISS Retido a Recolher;165,76;165,76;560,76;560,76
